STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",8/28/23,NA,NA,0,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",8/29/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",8/30/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",8/31/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/1/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/2/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/3/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/4/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/5/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/6/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/7/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/8/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/9/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/10/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/11/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/12/23,NA,NA,0.08,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/13/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/14/23,NA,NA,0.18,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/15/23,NA,NA,0.77,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/16/23,NA,NA,0.1,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",9/17/23,NA,NA,0.03,NA,NA,NA,NA,NA
